codigo,nombre,marca,confidence,final_score,imagen_url,candidate_url,reused_from,error
00000101,CLASSIC LOGO CHECK TRUCKER BLACK GREEN - Regulable Malla - Negro Verde,PALM ANGELS,MEDIUM,49,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00000101.jpg,https://media.endclothing.com/media/catalog/product/0/7/07-08-2023-BLR_PMLB095F23FAB0031001_m1_1.jpg,,
00000102,ESSENTIALS BASEBALL CAP ROYAL BLUE FOG - Color AZUL BLANCO,ESSENTIALS X NEW ERA,MEDIUM,42,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00000102.jpg,https://image-raw.reversible.com/raw_images/3089d3ba52e420e53acc98741430013bc7bf667561965718c72977e4b0c56569,,
00000103,DENIM TEARS THE COTTON WREATH FITTED CAP BLACK - Talla S - Color Negro Regulable,DENIM TEARS,HIGH,95,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00000103.webp,https://images.stockx.com/images/Denim-Tears-New-Era-Cotton-Wreath-59-50-Cap-Black.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1700677727,,
00000104,SUPREME X NEW ERA GRADIENT BOX LOGO 59 FIFTY - Talla 7 3/8 - Color Rosado,SUPREME X NEW ERA,MEDIUM,48,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00000104.jpg,https://strictlyfitteds.com/wp-content/uploads/2020/04/supreme-1m-metallic-box-logo-59fifty-fitted-cap-supreme-new-era-red.jpg,,
00000105,SUPREME X NEW ERA GOLD CROSS LOGO - Talla 7 1/4 - Color Azul,SUPREME X NEW ERA,MEDIUM,42,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00000105.webp,https://cdn-images.farfetch-contents.com/22/61/23/49/22612349_52627987_1000.jpg,,
00000106,Supreme Bucket Hat Playoffs Mesh Crusher - Size S/M,SUPREME,MEDIUM,64,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00000106.jpg,https://i.ebayimg.com/images/g/CBUAAOSwWW5b9BXF/s-l500.jpg,,
00000107,NEW ERA 59 FIFTY LOS ANGELES DODGERS MLB - Color Azul,NEW ERA,MEDIUM,48,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00000107.png,https://assets.altaventa.cl/sherpa/d026265e-ede3-11ed-98ba-5b055ce045c7.png,,
00000200,PA BEAR BEANIE BLACK BROWN - Talla S - Color Negro Oso Decapic,PALM ANGELS,MEDIUM,59,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00000200.webp,https://images.stockx.com/images/Palm-Angels-Women-PA-Bear-Beanie-Black-Brown.jpg?fit=fill&bg=FFFFFF&w=480&h=320&fm=webp&auto=compress&dpr=2&trim=color&trimcolor=ffffff&updated_at=1689781985&q=60,,
00000203,DAMIER BEANIE BLACK WHiTE - Talla S - Color Blanco Negro Cuadros,PALM ANGELS,HIGH,99,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00000203.jpg,https://image.goat.com/transform/v1/attachments/product_template_additional_pictures/images/078/108/911/original/1036015_01.jpg.jpeg?width=750,,
00000206,COLORBLOCK BEANIE SAND BLACK - Talla S - Color Negro Blanco,PALM ANGELS,HIGH,83,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00000206.jpg,https://image.goat.com/transform/v1/attachments/product_template_additional_pictures/images/078/108/935/original/1036019_01.jpg.jpeg?width=750,,
00000209,COLORBLOCK BEANIE BUTTER BLACK - Talla S - Color Negro,PALM ANGELS,HIGH,99,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00000209.jpg,https://image.goat.com/transform/v1/attachments/product_template_additional_pictures/images/078/108/918/original/1036017_01.jpg.jpeg?width=750,,
00000212,ARROW BEANIE ARMY GREEN BLACK - Talla S - Color Verde,OFF WHITE,MEDIUM,54,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00000212.jpg,https://feature.com/cdn/shop/products/Off-White-c-o-Virgil-Abloh-Arrow-Beanie---Army-Green-OMLC022F22KNI0015610---11-20-22---Feature--JM-vr.jpg?v=1669141737,,
PACK0301,Hanes Crew Socks Fluoryell Pack x 4 - Size S - Color Verde Neon,SUPREME,HIGH,99,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/PACK0301.webp,https://images.stockx.com/images/Supreme-Hanes-Crew-Socks-4-Pack-Flourescent-Yellow.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1676577847?height=78&width=78,,
PACK0104,Supreme Hanes Boxer Brief White Pack x 4 - Size XL,SUPREME,HIGH,81,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/PACK0104.jpg,https://image.goat.com/transform/v1/attachments/product_template_additional_pictures/images/106/117/184/original/1474945_02.jpg.jpeg?action=crop&width=750,,
UND00100,HANES BOXER BRIEF - Talla M - Color Blanco 1 und,SUPREME,HIGH,88,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/UND00100.webp,https://cdn-images.farfetch-contents.com/14/49/04/64/14490464_54688403_1000.jpg,,
PACK0300,HANES CREW SOCKS RED - Talla S - Color Rojo 4 Pack,SUPREME,MEDIUM,58,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/PACK0300.jpg,https://www.popcornstore.com.hk/cdn/shop/files/supreme-r-hanes-r-crew-socks-4-pack-red-0_sqr_clipped_rev_1.jpg?v=1693299867,,
16000038,JAM - Supreme/Hanes Crew Socks Fluorescent Yellow Pack x 4,SUPREME,HIGH,105,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/16000038.jpg,https://image.goat.com/transform/v1/attachments/product_template_additional_pictures/images/085/002/298/original/1142987_01.jpg.jpeg?action=crop&width=950,,
UND00300,Kaws X Andy Warhol X Uniqlo Long Black Socks UNDx1 - Size Estándar,KAWS X ANDY WAHOL X UNIQLO,MEDIUM,48,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/UND00300.jpg,https://image.uniqlo.com/UQ/ST3/jp/imagesother/kaws-warhol/img/kv_pc_02.jpg,,
00000500,SUPREME FIEL SIDE BAG RED - Color Rojo,SUPREME,HIGH,93,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00000500.jpg,https://image.goat.com/transform/v1/attachments/product_template_additional_pictures/images/085/124/032/original/1142979_01.jpg.jpeg?action=crop&width=750,,
00000501,SUPREME MINI SIDE BAG - Color Beige,SUPREME,MEDIUM,63,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00000501.webp,https://images.stockx.com/images/Supreme-Mini-Side-Bag-Blue.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1744142786,,
00000503,Supreme Denim Mini Shoulder Bag Realtree Ap Camo,SUPREME,HIGH,111,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00000503.jpg,https://images.stockx.com/images/Supreme-Denim-Mini-Shoulder-Bag-Realtree-AP-Camo-Product.jpg?fit=fill&bg=FFFFFF&w=576&h=384&q=60&dpr=1&trim=color&updated_at=1756483480,,
00010014,ADIDAS CAMPUS BAD BUNNY LAST CAMPUS - Talla  8.5 US - Color Marron Oscuro,ADIDAS,HIGH,89,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010014.jpg,https://images.stockx.com/360/adidas-Campus-Light-Bad-Bunny-Deep-Brown/Images/adidas-Campus-Light-Bad-Bunny-Deep-Brown/Lv2/img01.jpg?w=576&q=41&dpr=3&updated_at=1715174504&h=384,,
00010019,ADIDAS CAMPUS BAD BUNNY CHALKY BROWN  - Talla  8 US - Color Marron Claro,ADIDAS,HIGH,75,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010019.webp,https://images.stockx.com/360/adidas-Campus-Light-Bad-Bunny-Brown/Images/adidas-Campus-Light-Bad-Bunny-Brown/Lv2/img01.jpg?fm=webp&auto=compress&w=480&dpr=2&updated_at=1690212435&h=320&q=60,,
00010020,ADIDAS CAMPUS BAD BUNNY CHALKY BROWN  - Talla  8.5 US - Color Marron Claro,ADIDAS,HIGH,89,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010020.jpg,https://www.adidas-campus.it/wp-content/uploads/adidas-originals-campus-uomo/id2529.jpg,,
00010022,ADIDAS CAMPUS BAD BUNNY CHALKY BROWN  - Talla  9.5 US - Color Marron Claro,ADIDAS,HIGH,0,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010020.jpg,,ADIDAS|ADIDAS CAMPUS BAD BUNNY CHALKY BROWN.5 US,
12000014,JR - Adidas Bud Bunny Gazelle Indoor - 38.5 (6),ADIDAS,MEDIUM,64,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/12000014.jpg,https://sneakerbardetroit.com/wp-content/uploads/2024/10/Bad-Bunny-Lionel-Messi-adidas-Gazelle-Indoor-JR0182-Release-Date-3.jpg,,
00010080,JORDAN RETRO 6 TRAVIS SCOTT OLIVE  - Talla  8. US - Color Olive,NIKE,HIGH,89,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010080.jpg,https://image.goat.com/transform/v1/attachments/product_template_additional_pictures/images/079/329/685/original/541460_01.jpg.jpeg?action=crop&width=2400,,
14000011,TIA - Nike SB Dunk Low Pro ACG Terra Red Plum - 42 (8.5),NIKE,MEDIUM,69,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/14000011.webp,https://images.stockx.com/images/Nike-Dunk-SB-Low-Pro-ACG-Terra-Red-Plum-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1738193358,,
14000006,TIA - Nike SB Dunk High RX-0 Unicorn Gundam - 40 (7),NIKE,HIGH,76,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/14000006.jpg,https://ordixi.com/wp-content/uploads/2021/12/nike-sb-dunk-high-rx-0-unicorn-gundam-shoes-dh7717-100-ol469.jpg,,
12000006,JR - Jordan 3 Retro SP J Balvin Medellin Sunset - 42 (8.5 US),NIKE,HIGH,70,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/12000006.jpg,https://sneakerbaker.com/wp-content/uploads/2023/10/Nike-Air-Jordan-3-Retro-SP-J-Balvin-Medellin-Sunset-1500x1071.jpg,,
00010138,JORDAN 3 RETRO  BLACK CEMENT (2024) -  Talla  11 US - Color Negro Plomo,NIKE,HIGH,64,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010138.jpg,https://d2cva83hdk3bwc.cloudfront.net/nike-jordan-3-retro-black-cement-2024-gs-2.jpg,,
12000005,JR - Air Jordan 4 Retro Black Cat (2020) - 46 (12 US),NIKE,HIGH,83,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/12000005.webp,https://images.stockx.com/images/Air-Jordan-4-Retro-Black-Cat-2020-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1606315877,,
12000013,JR - Jordan 4 Retro SE Paris Olympics Wet Cement - 40.5 (7.5 US),NIKE,HIGH,70,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/12000013.jpg,https://sneakerbaker.com/wp-content/uploads/2024/12/Nike-Air-Jordan-4-Retro-SE-Paris-Olympics-Wet-Cement.jpg,,
12000019,JR - Jordan Retro 4 Rare Air (2025) - 43 (9.5),NIKE,MEDIUM,42,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/12000019.jpg,https://sneakerbardetroit.com/wp-content/uploads/2024/11/Air-Jordan-4-Rare-Air-2025-FV5029-003-1-1068x1169.jpg,,
12000017,JR - Jordan 4 Retro Thunder Black Yellow (2023) - 36 (4Y),NIKE,HIGH,84,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/12000017.webp,https://cdn-images.farfetch-contents.com/19/83/06/60/19830660_45187358_1000.jpg,,
00010176,JORDAN 4 RETRO PLATINUM GOLD (GS) - Talla 4.5 Y - Color Negro Plateado,NIKE,HIGH,89,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010176.jpg,https://image.goat.com/transform/v1/attachments/product_template_additional_pictures/images/105/474/782/original/1395030_01.jpg.jpeg?action=crop&width=1500,,
00010181,JORDAN 4 RETRO SE CRAFT MEDIUM OLIVE - Talla 10.5 US - Color Verde Oliva,NIKE,MEDIUM,64,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010181.jpg,https://sneakerbaker.com/wp-content/uploads/2024/10/Nike-Air-Jordan-4-Retro-SE-Craft-Medium-Olive.jpg,,
00010183,JORDAN 4 RETRO MILITARY BLACK - Talla 10 US - Color Negro Blanco,NIKE,MEDIUM,64,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010183.png,https://cdn.webshopapp.com/shops/350311/files/434350810/1652x2313x1/nike-jordan-4-retro-military-black.jpg,,
12000012,JR - Jordan 4 Retro SB Pine Green - 42 (8.5 US),NIKE,MEDIUM,64,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/12000012.jpg,https://sneakerbaker.com/wp-content/uploads/2023/04/Nike-Air-Jordan-4-Retro-SB-Pine-Green.jpg,,
00010192,JORDAN 4 RETRO BRED REIMAGINED - Talla 9.5 US - Color Negro Rojo,NIKE,HIGH,87,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010192.png,"https://static.nike.com/a/images/w_1280,q_auto,f_auto/5a7483d6-1072-4c3d-bd48-838e61dea3e8/air-jordan-4-bred-reimagined-fv5029-006-release-date.jpg",,
13000003,CA - Jordan 4 Retro Bred Reimagined - 44.5 (10.5),NIKE,HIGH,99,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/13000003.jpg,https://www.nike.com.pe/on/demandware.static/-/Sites-catalog-equinox/default/dw4807a288/images/hi-res/196975682249_1_20240213120000-mrtPeru.jpeg,,
12000009,JR - Air Jordan 4 Bred Reimagined - 36.5 (4.5Y),NIKE,HIGH,123,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/12000009.png,"https://static.nike.com/a/images/w_1280,q_auto,f_auto/e9cd1b78-7baf-4fc3-96fe-a75059b5f08c/air-jordan-4-bred-reimagined-fv5029-006-release-date.jpg",,
00010200,JORDAN 4 RETRO MILITARY BLUE (2024) - Talla 9 US - Color Azul Blanco,NIKE,MEDIUM,59,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010200.webp,https://images.stockx.com/images/Air-Jordan-4-Retro-Military-Blue-2024-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1713464187,,
12000016,JR - Jordan 4 Retro Military Blue (2024) - 44 (10),NIKE,MEDIUM,59,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/12000016.webp,https://images.stockx.com/images/Air-Jordan-4-Retro-Military-Blue-2024-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1713464187,,
00010203,JORDAN 4 RETRO MILITARY BLUE (2024) - Talla 10.5 US - Color Azul Blanco,NIKE,MEDIUM,59,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010203.webp,https://images.stockx.com/images/Air-Jordan-4-Retro-Military-Blue-2024-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1713464187,,
12000020,JR - Air Trainer 1 SP Travis Scott Grey Haze - 41 (8 US),NIKE,HIGH,70,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/12000020.png,https://sneakerbaker.com/wp-content/uploads/2022/06/Nike-Air-Trainer-1-SP-Travis-Scott-Grey-Haze.png,,
00010207,JORDAN 5 RETRO GRAPE (2025) - Talla 8.5 US - Color Blanco Azul,NIKE,MEDIUM,53,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010207.jpg,https://image.goat.com/transform/v1/attachments/product_template_additional_pictures/images/108/196/634/original/1556310_01.jpg.jpeg?action=crop&width=1600,,
12000004,JR - Air Jordan 1 High OG Chicago - 41 (8) - Color Rojo Blanco,NIKE,HIGH,78,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/12000004.webp,https://cdn-images.farfetch-contents.com/13/15/76/97/13157697_21516296_1000.jpg,,
00010214,JORDAN 1 HIGH OG  CHICAGO LOST AND FOUND - Talla 11 US - Color Rojo Blanco,NIKE,HIGH,90,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010214.webp,https://cdn-images.farfetch-contents.com/18/31/64/89/18316489_41349181_1000.jpg,,
12000002,JR - Air Jordan 1 High OG Chicago - Talla 36 (4Y) - Color Rojo Blanco,NIKE,HIGH,78,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/12000002.webp,https://cdn-images.farfetch-contents.com/13/15/76/97/13157697_21516296_1000.jpg,,
12000003,JR - Air Jordan 1 High OG Chicago - Talla 38 (5.5Y) - Color Rojo Blanco,NIKE,MEDIUM,48,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/12000003.webp,https://cdn-images.farfetch-contents.com/13/15/76/97/13157697_21516296_1000.jpg,,
00010222,Nike Jordan 1 Retro Low OG SP Travis Scott Velvet Brown -  42.5 (9 US) - Color Marron Negro,NIKE,HIGH,101,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010222.webp,https://images.stockx.com/images/Air-Jordan-1-Retro-Low-OG-SP-Travis-Scott-Velvet-Brown-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1738193358,,
12000008,JR - Jordan 1 Retro Low OG SP x Travis Scott Canary (Women's) - 41 (9.5 US),NIKE,HIGH,119,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/12000008.png,"https://static.nike.com/a/images/w_1280,q_auto,f_auto/b9388569-2708-4ba9-8cd8-36a4de2129fa/women-s-air-jordan-1-low-og-x-travis-scott-canary-dz4137-700-release-date.jpg",,
00010234,JORDAN 1 HIGH OG TAXI - Talla 9 US - Color Amarillo Negro Blanco,NIKE,HIGH,83,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010234.jpg,https://images.stockx.com/360/Air-Jordan-1-Retro-High-OG-Yellow-Toe/Images/Air-Jordan-1-Retro-High-OG-Yellow-Toe/Lv2/img01.jpg?fm=jpg&auto=compress&w=576&dpr=2&updated_at=1659075277&h=384&q=60,,
00010235,JORDAN 1 HIGH OG TAXI - Talla 9.5 US - Color Amarillo Negro Blanco,NIKE,HIGH,77,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010235.webp,https://images.stockx.com/images/Air-Jordan-1-Retro-High-OG-Yellow-Toe-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1659018402,,
00010261,NIKE CORTEZ UNION LIGHT SMOKE - Talla 10 US - Color Gris Azul,NIKE,HIGH,70,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010261.jpg,https://product-images.therealreal.com/WNULA20007_2_enlarged.jpg,,
00010262,NIKE CORTEZ UNION LIGHT SMOKE - Talla 9.5 US - Color Gris Azul,NIKE,HIGH,64,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010262.jpg,https://1.kixify.com/sites/default/files/imagecache/product_full/product/2023/02/06/p_34474246_198700370_111814.jpg,,
12000018,JR - Jordan Air Ship Pe Sp Awake Ny - 40.5 (7.5),NIKE,HIGH,93,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/12000018.jpg,"https://static.nike.com/a/images/t_web_pdp_936_v2/f_auto,u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/87f55a69-ed1e-4f32-a395-04debb24bee9/JORDAN+AIR+SHIP+PE+SP.png",,
00010265,NIKE SHOX RIDE 2 SP  SUPREME RED - Talla 9 US - Color Rojo,NIKE,MEDIUM,69,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010265.webp,https://images.stockx.com/images/Nike-Shox-Ride-2-Supreme-Speed-Red-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1656594318,,
12000007,JR - Nike Air Force 1 Mid SP Off-White Varsity Maize - 44 (10 US) - Color Amarillo Blanco,NIKE,HIGH,105,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/12000007.webp,https://images.stockx.com/images/Nike-Air-Force-1-Mid-SP-Off-White-Varsity-Maize.jpg?fit=fill&bg=FFFFFF&w=576&h=384&fm=webp&auto=compress&dpr=2&trim=color&updated_at=1697269221&q=60,,
12000015,JR - Air Force 1 Low Drake NOCTA Certified Lover Boy Palest Purple - 44.5 (10.5),NIKE,HIGH,82,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/12000015.jpg,https://image-cdn.hypb.st/https://hypebeast.com/image/2024/12/02/drakes-nocta-x-nike-air-force-1-low-certified-lover-boy-drops-in-palest-purple-000.jpg?fit=max&cbr=1&q=90&w=750&h=500,,
13000013,CA - Nike SB Dunk Low Jarritos - 44.5 (10.5) - VNDS,NIKE,MEDIUM,63,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/13000013.jpg,https://images.stockx.com/360/Nike-SB-Dunk-Low-Jarritos/Images/Nike-SB-Dunk-Low-Jarritos/Lv2/img01.jpg?w=576&q=41&dpr=3&updated_at=1679995392&h=384,,
00010276,A BATHING APE BAPE STA SSENSE EXCLUSIVE BLUE SNAKESKIN - Talla 8.5 US - Color Azul Blanco,BAPE,HIGH,105,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010276.jpg,https://images.stockx.com/images/A-Bathing-Ape-Bape-Sta-SSENSE-Exclusive-Blue-Snakeskin.jpg?fit=fill&bg=FFFFFF&w=576&h=384&q=60&dpr=1&trim=color&updated_at=1737143024,,
00030002,OFF-WHITE OUT OF OFFICE OOO LOW TOPS WHITE BLACK GUM - Talla 40 - Color Blanco Negro,OFF-WHITE,HIGH,105,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00030002.webp,https://images.stockx.com/images/OFF-WHITE-Out-Of-Office-OOO-Low-Tops-White-Black-Gum-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1712585374,,
00030015,OFF-WHITE OUT OF OFFICE OOO LOW  REVERSE PANDA - Talla 42 - Color Negro Blanco,OFF-WHITE,HIGH,93,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00030015.webp,https://images.stockx.com/images/Off-White-Out-Of-Office-Calf-Leather-Panda-Womens.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1690440231,,
00030017,OFF-WHITE OUT OF OFFICE OOO LOW  REVERSE PANDA - Talla 44 - Color Negro Blanco,OFF-WHITE,HIGH,0,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00030015.webp,,OFF-WHITE|OFF-WHITE OUT OF OFFICE OOO LOW  REVERSE PANDA,
00030020,"OFF-WHITE OUT OF OFFICE ""OOO"" LOW TOPS WHITE - Talla 40 - Color Blanco",OFF-WHITE,HIGH,99,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00030020.webp,https://images.stockx.com/images/OFF-WHITE-Out-Of-Office-OOO-Low-Tops-White-Womens.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1716487762,,
